,,,,
Time (sec),Yaw_Front_Left (deg),Yaw_Back_Left (deg),Yaw_Back_Right (deg),Yaw_Front_Right (deg)
137.48,159.7126717,165.2310295,166.4671371,161.3872743
137.49,159.7128941,165.2314545,166.4673431,161.3872406
137.52,159.7135055,165.2326926,166.4679472,161.3870655
137.56,159.7142613,165.2343063,166.468709,161.3867711
137.6,159.7137724,165.2355933,166.4690716,161.3853974
137.64,159.7109658,165.2361385,166.468721,161.3816632
137.68,159.7054848,165.2360179,166.4676159,161.3755149
137.72,159.7018162,165.2353173,166.4659842,161.3709735
137.76,159.6952947,165.2334808,166.4632379,161.3635844
137.8,159.6917043,165.2303129,166.4595159,161.358164
137.84,159.6994516,165.2178684,166.4534726,161.3475555
137.88,159.7216071,165.2017077,166.4453338,161.3468156
137.92,159.7627257,165.1866709,166.4333453,161.3754211
137.96,159.8428061,165.1583571,166.4055426,161.4469646
138,159.9611066,165.1129546,166.3603577,161.5558253
138.04,160.1079139,165.05613,166.304086,161.6914983
138.08,160.2799994,164.989382,166.2381775,161.8511041
138.12,160.4742017,164.9132648,166.1633569,162.0313372
138.16,160.6884552,164.8282354,166.080066,162.2303442
138.2,160.9221783,164.7342039,165.9882326,162.4476238
138.24,161.1753683,164.630857,165.8874059,162.6835611
138.28,161.4465389,164.5181774,165.7771964,162.9375806
138.32,161.7335462,164.3965239,165.6586619,163.2062659
138.36,162.0404547,164.2636596,165.5299263,163.4929547
138.4,162.3732145,164.1162729,165.3878275,163.8033066
138.44,162.7574451,163.9399543,165.2182431,164.1618955
138.48,163.1922741,163.7129999,164.9978923,164.5711218
138.52,163.6168077,163.3915913,164.6790016,164.9785238
138.56,164.0103616,162.9683513,164.2572072,165.3580277
138.6,164.3725076,162.4452487,163.7363242,165.7059818
138.64,164.7054601,161.8171066,163.1112686,166.0245996
138.68,165.0108831,161.0786958,162.3768893,166.315654
138.72,165.2879027,160.2303152,161.5334349,166.578692
138.76,165.5373729,159.2751738,160.5851911,166.8132849
138.8,165.7665737,158.1929036,159.5117864,167.0271807
138.84,166.0142835,156.8825297,158.2150868,167.2558414
138.88,166.2954728,155.2059729,156.5559103,167.5182686
138.92,166.4017039,153.3478444,154.6742938,167.679275
138.96,166.2001223,152.9143828,154.2583104,167.4616217
139,165.9261642,152.6205834,153.970194,167.185495
139.04,165.6208656,152.309551,153.6644643,166.8787843
139.08,165.3341589,152.0349118,153.3828838,166.6044789
139.12,164.9524895,152.1735517,153.499635,166.2492229
139.16,164.6039247,152.3721491,153.6830708,165.9196028
139.2,164.0062718,152.3588952,153.7277772,165.3964313
139.24,163.3558467,152.3989663,153.8140802,164.8049419
139.28,163.0268191,152.7860931,154.2184669,164.497039
139.32,162.8632799,153.3252644,154.7603228,164.335127
139.36,162.7212492,153.881293,155.3145508,164.1893244
139.4,162.5748623,154.4368301,155.8677073,164.0385196
139.44,162.4464768,155.0106576,156.439743,163.9060412
139.48,162.3951559,155.6331547,157.0788542,163.8763015
139.52,162.3569718,156.2307296,157.6826465,163.8467853
139.56,162.2919102,156.792804,158.246303,163.785306
139.6,162.234452,157.3595238,158.8139099,163.7304374
139.64,162.1980644,157.941337,159.3962988,163.6956713
139.68,162.1882699,158.5376425,159.9938368,163.6851886
139.72,162.2827142,159.3256797,160.778397,163.7821096
139.76,162.2795051,160.172703,161.6195201,163.7907772
139.8,162.2588647,160.9555518,162.3987714,163.7797192
139.84,162.2767423,161.6782914,163.1184955,163.8054277
139.88,162.3223374,162.3567841,163.794114,163.8582112
139.92,162.3906776,163.0084422,164.443104,163.9331605
139.96,162.4716235,163.6400884,165.0715056,164.0218357
140,162.1730157,163.8924744,165.2878679,163.8009364
140.04,161.9694076,164.0400301,165.4173092,163.6396971
140.08,162.5924756,164.1088142,165.4595592,164.1648927
140.12,163.4137066,163.9717313,165.2745971,164.9036356
140.16,164.222242,163.5695168,164.8177495,165.629161
140.2,165.2054914,163.1310331,164.3471616,166.5544614
140.24,166.3087858,162.794355,163.9884805,167.6134221
140.28,167.3732858,162.4847167,163.6604473,168.6397713
140.32,168.327364,162.1286379,163.2885455,169.5594909
140.36,169.1893463,161.7186344,162.8607445,170.3871542
140.4,169.9864072,161.2787937,162.4031709,171.1516429
140.44,170.7331663,160.8200176,161.9288784,171.8688793
140.48,171.4595896,160.4290576,161.5304418,172.5741968
140.52,172.0938389,160.0423911,161.1321159,173.1853816
140.53,172.2347638,159.9375984,161.0239224,173.3203538
140.56,172.6289832,159.6036541,160.678629,173.6963374
140.6,173.1129715,159.1381803,160.1966779,174.1557078
140.64,173.5704812,158.6663897,159.7094485,174.5898271
140.68,174.0034197,158.1965044,159.226353,175.0008004
140.72,174.410035,157.7283439,158.7450128,175.3868021
140.76,174.7894564,157.2614381,158.2648967,175.747631
140.8,175.1479025,156.7811284,157.7774382,176.0895689
140.84,175.4885466,156.2934035,157.2829187,176.4134246
140.88,175.8054784,155.8037901,156.7875294,176.7153481
140.92,176.0969362,155.3080844,156.2871662,176.993737
140.96,176.3662682,154.8119961,155.7865525,177.2517246
141,176.6182692,154.3208191,155.2908782,177.4934854
141.04,176.8520634,153.8364705,154.8030787,177.7186307
141.08,177.0745473,153.4048349,154.3693712,177.9347753
141.12,177.2410238,153.0425473,154.0084263,178.0986764
141.16,177.3336911,152.6629705,153.633333,178.1900838
141.2,177.3893501,152.2689245,153.2423272,178.2433337
141.24,177.4358265,151.8810606,152.8580072,178.2876643
141.28,177.4724251,151.5058272,152.4869906,178.3223786
141.32,177.4929974,151.1488932,152.1357194,178.3411231
141.36,177.4960315,150.8096019,151.8038617,178.3421297
141.4,177.4843767,150.4946678,151.4926975,178.324903
141.44,177.4996792,150.2334937,151.2029615,178.303641
141.48,177.5072933,149.9952314,150.9420972,178.2829268
141.52,177.4864772,149.7459759,150.6933183,178.2560403
141.56,177.4542227,149.5212783,150.469251,178.2177039
141.6,177.3939357,149.3450628,150.2947673,178.1536247
141.64,177.3056425,149.174222,150.1296649,178.0597681
141.68,177.2041759,149.0139939,149.9738374,177.9530899
141.72,177.0964072,148.8703966,149.8322014,177.8416148
141.76,176.9896105,148.734151,149.6970604,177.7323324
141.8,176.8858856,148.6105382,149.5743103,177.626924
141.84,176.7868047,148.4930237,149.4575674,177.5267754
141.88,176.6962464,148.3869871,149.351915,177.4355549
141.92,176.6104829,148.2856089,149.2507739,177.3491054
141.96,176.5319129,148.1927105,149.1579879,177.2698829
141.97875,176.4962101,148.1499501,149.1151747,177.2338638
142,176.4591489,148.1058746,149.0710536,177.1964656
142.04,176.3902341,148.0228716,148.988028,177.1269385
142.08,176.3271162,147.9433134,148.9086884,177.0632932
142.0822917,176.3235728,147.9387107,148.9040984,177.0597212
142.12,176.2700957,147.8670352,148.83251,177.0057939
142.16,176.2177125,147.7917426,148.7574583,176.9529836
142.2,176.16869,147.7157164,148.681561,176.9035526
142.24,176.1229079,147.6386068,148.6046363,176.8573479
142.24,176.1229079,147.6386068,148.6046363,176.8573479
142.28,176.0820377,147.5619264,148.5279695,176.8160188
142.32,176.0448764,147.4827589,148.4482759,176.778038
142.36,176.0097756,147.3958791,148.3601605,176.7416227
142.4,175.9786912,147.2807783,148.24409,176.7090945
142.44,175.9507279,147.1423559,148.106344,176.6805908
142.48,175.9259728,146.9900779,147.9555878,176.6557719
142.52,175.9019344,146.8235343,147.7906988,176.6316836
142.56,175.8767025,146.6400839,147.6089885,176.6063611
142.6,175.8513728,146.4411229,147.412164,176.581111
142.64,175.8262216,146.2283727,147.2016518,176.556047
142.68,175.7995948,146.0014378,146.9774002,176.5296753
142.72,175.7688713,145.7584233,146.7381661,176.499761
142.76,175.7367084,145.5032644,146.4851106,176.4674167
142.8,175.7003352,145.22989,146.2126327,176.4301394
142.84,175.6610116,144.9385731,145.9213136,176.3895032
142.88,175.6167833,144.6127134,145.5998264,176.3460677
142.92,175.5650303,144.234855,145.2320265,176.2977522
142.96,175.5101005,143.8205954,144.8288791,176.2465829
143,175.4479548,143.3731506,144.3916287,176.1877459
143.04,175.3766733,142.8946741,143.922584,176.1193665
143.08,175.2943569,142.3858706,143.4235145,176.0401643
143.12,175.2003265,141.8519302,142.8951292,175.9497324
143.125,175.1887064,141.7899882,142.8290133,175.9386854
143.16,175.0779163,141.3757667,142.3898407,175.8266338
143.2,174.8816638,140.8476576,141.8460595,175.622713
143.24,174.6378291,140.2614458,141.2505687,175.369186
143.28,174.3652305,139.6360496,140.6091358,175.0840037
143.32,174.0692405,138.9672052,139.9193992,174.773198
143.36,173.7428492,138.1957252,139.1436059,174.4342581
143.4,173.3767798,137.2782645,138.2280553,174.056856
143.44,172.9689193,136.2101694,137.1585312,173.6372134
143.4675,172.6618131,135.3814797,136.3305176,173.3226342
143.48,172.5490134,135.2141747,136.0325838,173.1820461
143.52,172.2851528,135.1288922,135.9884625,172.9166649
143.56,171.9193537,135.1730439,136.0449093,172.5377857
143.6,171.456968,135.3245776,136.1835672,172.0555343
143.64,170.8909161,135.520022,136.3531509,171.4675816
143.68,170.2496096,135.7530296,136.5561813,170.8049049
143.72,169.5543503,136.0477054,136.8201896,170.0896553
143.76,168.8074741,136.4221182,137.1644169,169.3245009
143.8,167.9998005,136.8975415,137.6111718,168.5003851
143.81,167.7861951,137.0340818,137.7407387,168.2829961
143.84,167.1090285,137.4843092,138.1703807,167.5953731
143.88,166.1172994,138.175923,138.8359146,166.5919915
143.92,165.0104154,138.9888024,139.625223,165.4761757
143.96,163.7363463,140.0666199,140.68344,164.1951407
144,162.0368669,141.6770571,142.2745544,162.4942228
144.0398438,159.6313002,143.7555439,144.3361823,160.0964533
144.04,159.6200177,143.7644712,144.3441123,160.0851402
144.08,157.9186461,143.8406837,144.4079419,158.4079524
144.12,157.553337,143.8641496,144.4279544,158.0479997
144.16,157.8293013,144.1693841,144.7293579,158.3254382
144.2,158.2079088,144.5573971,145.11422,158.7038718
144.24,158.5684438,144.8412277,145.3877908,159.073967
144.2795512,159.2363186,144.6555526,145.2017409,159.7370286
144.28,159.2455936,144.6521964,145.1984006,159.7461734
144.32,160.0214527,144.3264079,144.8299775,160.4690826
144.36,160.7168365,143.7603729,144.2229588,161.1192485
144.4,161.607356,143.3095249,143.7461737,161.9831768
144.44,162.6183954,143.0301749,143.4455118,162.9742829
144.48,163.5912982,142.7864851,143.1829151,163.9298779
144.52,164.4651426,142.4927836,142.8725,164.788114
144.56,165.2511777,142.1439059,142.5083503,165.559569
144.6,165.9716323,141.7569621,142.1071652,166.2663
144.64,166.6439007,141.353071,141.690628,166.9262814
144.68,167.3019502,141.0177157,141.3451535,167.5744813
144.72,167.8790724,140.6806384,140.9973164,168.1414007
144.76,168.3680738,140.2919902,140.5987596,168.6207531
144.79,168.6944959,139.9753201,140.275087,168.9402236
144.8,168.7987987,139.8674588,140.1649226,169.0422528
144.84,169.1951398,139.4323543,139.7208809,169.4297819
144.88,169.5658823,138.9990494,139.2790003,169.7921798
144.92,169.9108329,138.5680336,138.8399935,170.1293686
144.96,170.2286733,138.1374446,138.402166,170.4400891
145,170.5208633,137.7122967,137.9702274,170.7256432
145.04,170.7866793,137.2919457,137.5437602,170.9854338
145.08,171.0265749,136.8705579,137.1171282,171.2199583
145.12,171.2439132,136.4492244,136.6913306,171.4324827
145.16,171.4411152,136.0313874,136.2694588,171.6252426
145.2,171.6202027,135.6205981,135.8547108,171.8001173
145.24,171.7824663,135.2186881,135.4492646,171.9586105
145.28,171.9408464,134.8798851,135.1054531,172.1130787
145.32,171.5870193,134.1445144,134.355113,171.7440766
145.3516433,171.2598989,133.7273061,133.922635,171.4037966
145.36,171.1542624,133.6246855,133.8153823,171.2939944
145.4,170.6256188,133.1856352,133.3558343,170.7485343
145.44,170.0629359,132.8074219,132.9616922,170.1734152
145.48,169.527388,132.486824,132.6289579,169.6287397
145.52,169.031928,132.2169218,132.3496708,169.126519
145.56,168.5523002,131.957827,132.0829358,168.6416129
145.6,168.0755961,131.7100821,131.8290183,168.1609024
145.64,167.5989124,131.4607616,131.574556,167.6811501
145.68,167.1258987,131.224976,131.33499,167.2059958
145.72,166.7129216,131.0316993,131.134731,166.7886703
145.76,166.3521635,130.8635491,130.9611321,166.4241448
145.8,165.9837391,130.6762536,130.7691474,166.0527577
145.84,165.6051469,130.4715214,130.5607201,165.6717526
145.88,165.2246803,130.2734544,130.3594126,165.2891996
145.92,164.8515204,130.0798242,130.1634237,164.9149124
145.96,164.4902716,129.8991522,129.9808421,164.5525137
146,164.131384,129.7455757,129.823052,164.1925805
146.04,163.762817,129.6304923,129.7040968,163.822753
146.08,163.3815338,129.5281558,129.5986278,163.4400616
146.12,162.9943074,129.420281,129.4878329,163.0512922
146.16,162.6076569,129.3223678,129.3878202,162.6634851
146.16,162.6076569,129.3223678,129.3878202,162.6634851
146.2,162.2318658,129.2301497,129.2942164,162.2872019
146.24,161.8632482,129.1522905,129.2142651,161.9172441
146.28,161.5035591,129.0778346,129.1374014,161.5557909
146.32,161.1660926,129.0238848,129.0783014,161.2135186
146.3375,161.0460611,129.0161986,129.0676705,161.0904905
146.36,160.915708,129.0223955,129.0715747,160.9577472
146.4,160.6871489,129.0155782,129.0628865,160.7274472
146.44,160.4574118,128.9931383,129.0397814,160.4970815
146.48,160.2286776,128.9557425,129.0015964,160.2674445
146.52,160.0070851,128.9171401,128.9622867,160.0449181
146.56,159.795687,128.8812994,128.9259006,159.8325826
146.6,159.601422,128.8494729,128.893841,159.6381818
146.64,159.4264649,128.8250405,128.8690269,159.4627695
146.68,159.2623769,128.8035279,128.847018,159.2979819
146.72,159.1064962,128.784821,128.8278218,159.1413445
146.76,158.9599422,128.7682562,128.8107365,158.9943508
146.8,158.8410248,128.7678543,128.8035429,158.8702716
146.84,158.7659505,128.780286,128.8161082,158.7946698
146.8419531,158.7636077,128.7811799,128.8170191,158.7923096
146.88,158.7252204,128.7954396,128.8313917,158.753727
146.92,158.6893623,128.7969091,128.8329385,158.7177661
146.96,158.6542073,128.7879135,128.8240829,158.6825025
147,158.6240848,128.7777973,128.8140628,158.6522868
147.04,158.6023015,128.7691849,128.8055644,158.6304182
147.08,158.587543,128.7623655,128.7988163,158.6155811
147.12,158.5785277,128.7542492,128.7907809,158.6064965
147.14,158.5775441,128.7509777,128.7875395,158.6054793
147.16,158.577559,128.748206,128.7848,158.6054626
147.2,158.5722297,128.7385119,128.7751563,158.6000701
147.24,158.567788,128.7306516,128.7673381,158.5955643
147.28,158.5612639,128.7221523,128.7588675,158.5889687
147.32,158.5504748,128.7137432,128.7504832,158.5781151
147.36,158.5375916,128.7059378,128.7426957,158.5651456
147.4,158.5234719,128.7006853,128.7374594,158.5509529
147.44,158.5075761,128.6977033,128.7344933,158.5349347
147.48,158.4857959,128.7035566,128.7403204,158.5131104
147.52,158.4553201,128.7205963,128.7571053,158.4826924
147.56,158.4173705,128.7462548,128.7825208,158.4448355
147.6,158.3725465,128.7822615,128.8181913,158.4001544
147.64,158.3187746,128.8251447,128.860613,158.3466166
147.68,158.2512092,128.8829336,128.9176677,158.2807738
147.72,158.1561694,128.9979302,129.0311161,158.1871777
147.76,158.0298034,129.1575489,129.1896218,158.0608233
147.8,157.8596651,129.3150721,129.3460021,157.8909254
147.84,157.6667783,129.4797146,129.5093137,157.6983961
147.88,157.4612363,129.6592853,129.6875294,157.4932564
147.92,157.2455237,129.8598826,129.8870923,157.2778092
147.96,157.0201421,130.0893782,130.1158866,157.0525774
148,156.7766452,130.3409366,130.3662596,156.8094802
148.04,156.5211451,130.6147829,130.6388381,156.5544696
148.08,156.2511402,130.9083281,130.9310886,156.2850063
148.12,155.9547765,131.2663841,131.2845517,155.9911536
148.16,155.5847651,131.7320945,131.7468202,155.623121
148.2,155.1380393,132.2279301,132.2415113,155.1773626
148.24,154.645818,132.7543747,132.7668807,154.6863208
148.28,154.1197146,133.3212638,133.3327275,154.161665
148.32,153.5618088,133.935844,133.9456705,153.6058975
148.36,152.9762646,134.6066228,134.6146407,153.0232173
148.4,152.4024152,135.3389513,135.3474653,152.4514417
148.44,151.8180753,136.1289324,136.1372517,151.8702034
148.463125,151.4642407,136.6086682,136.6166594,151.5185634
148.48,151.1855523,136.9723149,136.9788546,151.2421538
148.52,150.4798113,137.887166,137.8936769,150.5401816
148.56,149.7732431,138.8929291,138.8801872,149.8234185
148.6,149.0119031,140.0829976,140.0512625,149.0619452
148.64,147.9642076,141.6034487,141.5566265,148.0241671
148.68,146.4960672,143.4878265,143.4214658,146.5652788
148.72,144.5187509,145.8206088,145.7578424,144.5751807
148.76,143.6505463,146.285115,146.2678113,143.6581008
148.8,144.14256,146.7509927,146.7432848,144.1396918
148.84,145.1112048,147.2627996,147.2618191,145.1007781
148.88,146.1998913,147.7605483,147.7641535,146.1842104
148.92,147.2521013,148.1978813,148.2039389,147.2337836
148.96,148.265665,148.5722359,148.5797853,148.2458839
149,149.2571512,148.8964003,148.9049907,149.2364465
149.04,150.2360158,149.1768776,149.186077,150.2148775
149.08,151.2082887,149.4164736,149.4265171,151.1864279
149.12,152.1800989,149.6183436,149.6294403,152.1572617
149.16,153.1607876,149.7857291,149.7985173,153.1362382
149.2,154.1602017,149.9217417,149.9361024,154.1340584
149.24,155.1858891,150.0272661,150.0430445,155.1582917
149.28,156.244669,150.1048247,150.1219125,156.2156951
149.32,157.3499569,150.1557147,150.1748816,157.3186842
149.36,158.7326124,150.2029293,150.2250564,158.6980184
149.4,160.4547582,150.2614993,150.2857914,160.4175446
149.44,162.6142688,150.3163458,150.3433385,162.5734845
149.4414063,162.6997662,150.3207919,150.3454776,162.6600056
149.48,162.9708644,150.0800792,150.0857648,162.9555865
149.52,162.8979931,149.7139257,149.7136521,162.8899978
